TimeUtc,Frame,ZombieCount,AI_ms,Sensing_ms,Other_ms,TotalMs,GC_kb,CurrentFPS,BaselineFPS,PeakFPS,Top1_Tag,Top1_ms,Top2_Tag,Top2_ms,Top3_Tag,Top3_ms,Top4_Tag,Top4_ms,Top5_Tag,Top5_ms
2026-04-11T18:15:06.1057598Z,78742,9,1227.5041,25.0498,1339.8799,2592.4338,2565488,71.01,93.51,148.57,EntityPlayerLocal.Update,1015.9347,EntityAlive.updateTasks,385.4616,EntityAlive.MoveEntityHeaded,329.7689,EntityAlive.Update,236.8750,EAIManager.Update,170.3797
2026-04-11T18:15:36.1084660Z,80980,7,1580.7805,29.1851,1341.0330,2950.9986,2617908,78.87,93.51,148.57,EntityPlayerLocal.Update,955.7394,EntityAlive.updateTasks,523.3043,EntityAlive.MoveEntityHeaded,438.6981,EntityAlive.Update,291.7534,EAIManager.Update,217.5760
2026-04-11T18:16:06.1083911Z,83296,6,1379.6283,4.3581,1385.0378,2769.0242,2529124,84.47,93.51,148.57,EntityPlayerLocal.Update,1030.0042,EntityAlive.updateTasks,423.0397,EntityAlive.MoveEntityHeaded,377.9540,EntityAlive.Update,326.5010,EAIManager.Update,169.2288
2026-04-11T18:16:36.1180168Z,85564,8,1167.4711,9.5214,1464.8982,2641.8907,2566496,71.94,93.51,148.57,EntityPlayerLocal.Update,1135.5308,EntityAlive.updateTasks,366.8258,EntityAlive.MoveEntityHeaded,344.5423,EntityAlive.Update,243.4688,EAIManager.Update,136.2095
2026-04-11T18:17:06.1257905Z,87709,13,1463.1695,13.0298,1411.2381,2887.4374,2374604,64.03,93.51,148.57,EntityPlayerLocal.Update,1016.1057,EntityAlive.updateTasks,471.0590,EntityAlive.MoveEntityHeaded,440.4075,EntityAlive.Update,308.4710,EAIManager.Update,156.6249
2026-04-11T18:17:36.1391520Z,89705,21,2564.4992,71.5992,1384.7573,4020.8557,2442192,62.08,93.51,148.57,EntityAlive.updateTasks,881.5596,EntityPlayerLocal.Update,875.6610,EntityAlive.MoveEntityHeaded,728.2205,EntityAlive.Update,436.2561,EAIManager.Update,397.4893
2026-04-11T18:18:06.1537610Z,91509,12,2623.7894,63.9301,1335.6153,4023.3348,2518288,62.97,93.51,148.57,EntityAlive.updateTasks,863.2389,EntityAlive.MoveEntityHeaded,824.1472,EntityPlayerLocal.Update,794.0063,EntityAlive.Update,428.5858,EAIManager.Update,351.0989
2026-04-11T18:18:36.1589899Z,93373,10,2096.9784,48.4726,1316.3009,3461.7519,2582004,73.80,93.51,148.57,EntityPlayerLocal.Update,815.0386,EntityAlive.MoveEntityHeaded,638.5490,EntityAlive.updateTasks,631.1329,EntityAlive.Update,480.3411,EAIManager.Update,218.6503
2026-04-11T18:19:06.1679017Z,95377,24,1871.3362,41.9167,1358.2262,3271.4791,2430384,54.79,93.51,148.57,EntityPlayerLocal.Update,957.8778,EntityAlive.updateTasks,591.9135,EntityAlive.MoveEntityHeaded,511.8742,EntityAlive.Update,400.7376,EAIManager.Update,264.7541
2026-04-11T18:19:36.1742413Z,97193,13,2298.1720,66.3508,1383.3350,3747.8578,2493588,61.25,93.51,148.57,EntityPlayerLocal.Update,911.2112,EntityAlive.updateTasks,709.3042,EntityAlive.MoveEntityHeaded,692.8785,EntityAlive.Update,453.9270,EAIManager.Update,297.1685
2026-04-11T18:20:06.1857496Z,99242,10,12.1681,0.0195,11.7995,23.9871,2540376,70.99,93.51,148.57,EntityPlayerLocal.Update,8.6678,EntityAlive.updateTasks,3.9208,EntityAlive.MoveEntityHeaded,3.8302,EntityAlive.Update,2.3912,EAIManager.Update,1.5687
